gene1,gene2,gene1_name,gene2_name,pct_identity,alignment_score,alignment_len,family_30pct,family_50pct,family_80pct,pi2_estimate
YBL005W,YLR228C,PDR3,ECM22,0.86,0.0086,814,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0086
YBL005W,YLR256W,PDR3,HAP1,1.43,0.0143,976,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0143
YBL005W,YLR266C,PDR3,PDR8,1.22,0.0122,701,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0122
YBL005W,YLR451W,PDR3,LEU3,0.82,0.0082,886,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0082
YBL005W,YML007W,PDR3,YAP1,0.19,0.0019,650,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0019
YBL005W,YML076C,PDR3,WAR1,0.8,0.008,944,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.008
YBL005W,YML081W,PDR3,TDA9,1.1,0.011,976,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.011
YBL005W,YML099C,PDR3,ARG81,0.38,0.0038,880,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0038
YBL005W,YMR019W,PDR3,STB4,0.63,0.0063,949,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0063
YBL005W,YMR021C,PDR3,MAC1,0.29,0.0029,417,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0029
YBL005W,YMR037C,PDR3,MSN2,0.67,0.0067,704,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0067
YBL005W,YMR042W,PDR3,ARG80,0.09,0.0009,177,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0009
YBL005W,YMR043W,PDR3,MCM1,0.42,0.0042,286,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0042
YBL005W,YMR070W,PDR3,MOT3,0.58,0.0058,490,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0058
YBL005W,YMR164C,PDR3,MSS11,0.79,0.0079,758,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0079
YBL005W,YMR172W,PDR3,HOT1,0.73,0.0073,719,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0073
YBL005W,YMR280C,PDR3,CAT8,0.68,0.0068,976,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0068
YBL005W,YNL027W,PDR3,CRZ1,1.13,0.0113,678,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0113
YBL005W,YNL068C,PDR3,FKH2,0.73,0.0073,862,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0073
YBL005W,YNL103W,PDR3,MET4,0.5,0.005,672,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.005
YBL005W,YNL167C,PDR3,SKO1,1.02,0.0102,647,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0102
YBL005W,YNL199C,PDR3,GCR2,0.41,0.0041,534,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0041
YBL005W,YNL216W,PDR3,RAP1,0.74,0.0074,827,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0074
YBL005W,YNL314W,PDR3,DAL82,0.33,0.0033,255,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0033
YBL005W,YOL067C,PDR3,RTG1,0.26,0.0026,177,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0026
YBL005W,YOL108C,PDR3,INO4,0.27,0.0027,151,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0027
YBL005W,YOR028C,PDR3,CIN5,0.48,0.0048,295,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0048
YBL005W,YOR113W,PDR3,AZF1,0.6,0.006,914,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.006
YBL005W,YOR140W,PDR3,SFL1,1.06,0.0106,766,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0106
YBL005W,YOR162C,PDR3,YRR1,0.51,0.0051,810,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0051
YBL005W,YOR337W,PDR3,TEA1,0.88,0.0088,759,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0088
YBL005W,YOR344C,PDR3,TYE7,0.4,0.004,291,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.004
YBL005W,YOR358W,PDR3,HAP5,0.08,0.0008,242,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0008
YBL005W,YOR363C,PDR3,PIP2,0.67,0.0067,976,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0067
YBL005W,YPL038W,PDR3,MET31,0.35,0.0035,177,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0035
YBL005W,YPL075W,PDR3,GCR1,0.7,0.007,785,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.007
YBL005W,YPL089C,PDR3,RLM1,0.82,0.0082,676,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0082
YBL005W,YPL133C,PDR3,RDS2,0.57,0.0057,446,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0057
YBL005W,YPL202C,PDR3,AFT2,0.44,0.0044,416,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0044
YBL005W,YPL230W,PDR3,USV1,0.83,0.0083,391,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0083
YBL005W,YPL248C,PDR3,GAL4,0.55,0.0055,881,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0055
YBL005W,YPR008W,PDR3,HAA1,0.73,0.0073,694,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0073
YBL005W,YPR065W,PDR3,ROX1,0.92,0.0092,368,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.0092
YBL005W,YPR199C,PDR3,ARR1,0.4,0.004,294,YBL005W_cluster,YBL005W_cluster,YBL005W_cluster,0.004
YBL021C,YBL103C,HAP3,RTG3,0.16,0.0016,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0016
YBL021C,YBR049C,HAP3,REB1,0.22,0.0022,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0022
YBL021C,YBR066C,HAP3,NRG2,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YBR083W,HAP3,TEC1,0.65,0.0065,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0065
YBL021C,YBR182C,HAP3,SMP1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YBR239C,HAP3,ERT1,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YCL055W,HAP3,KAR4,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YCR065W,HAP3,HCM1,0.29,0.0029,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0029
YBL021C,YCR106W,HAP3,RDS1,0.1,0.001,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.001
YBL021C,YDL020C,HAP3,RPN4,0.61,0.0061,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0061
YBL021C,YDL056W,HAP3,MBP1,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YDL106C,HAP3,PHO2,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YDL170W,HAP3,UGA3,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YDR034C,HAP3,LYS14,0.11,0.0011,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0011
YBL021C,YDR043C,HAP3,NRG1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YDR096W,HAP3,GIS1,0.29,0.0029,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0029
YBL021C,YDR123C,HAP3,INO2,0.46,0.0046,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0046
YBL021C,YDR146C,HAP3,SWI5,0.24,0.0024,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0024
YBL021C,YDR207C,HAP3,UME6,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YDR213W,HAP3,UPC2,0.19,0.0019,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0019
YBL021C,YDR216W,HAP3,ADR1,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YDR253C,HAP3,MET32,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YDR310C,HAP3,SUM1,0.08,0.0008,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0008
YBL021C,YDR423C,HAP3,CAD1,0.55,0.0055,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0055
YBL021C,YDR463W,HAP3,STP1,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YEL009C,HAP3,GCN4,0.24,0.0024,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0024
YBL021C,YER028C,HAP3,MIG3,0.57,0.0057,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0057
YBL021C,YER040W,HAP3,GLN3,0.36,0.0036,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0036
YBL021C,YER045C,HAP3,ACA1,0.65,0.0065,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0065
YBL021C,YER068W,HAP3,MOT2,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YER111C,HAP3,SWI4,0.34,0.0034,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0034
YBL021C,YER130C,HAP3,COM2,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YER169W,HAP3,RPH1,0.32,0.0032,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0032
YBL021C,YFL021W,HAP3,GAT1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YFL031W,HAP3,HAC1,0.27,0.0027,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0027
YBL021C,YFL052W,HAP3,ZNF1,0.17,0.0017,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0017
YBL021C,YFR034C,HAP3,PHO4,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YGL013C,HAP3,PDR1,0.59,0.0059,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0059
YBL021C,YGL035C,HAP3,MIG1,0.64,0.0064,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0064
YBL021C,YGL071W,HAP3,AFT1,0.24,0.0024,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0024
YBL021C,YGL073W,HAP3,HSF1,0.42,0.0042,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0042
YBL021C,YGL162W,HAP3,SUT1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YGL166W,HAP3,CUP2,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YGL209W,HAP3,MIG2,0.78,0.0078,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0078
YBL021C,YGL237C,HAP3,HAP2,0.52,0.0052,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0052
YBL021C,YGL254W,HAP3,FZF1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YGR044C,HAP3,RME1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YHL009C,HAP3,YAP3,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YHL027W,HAP3,RIM101,0.54,0.0054,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0054
YBL021C,YHR006W,HAP3,STP2,0.3,0.003,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.003
YBL021C,YHR084W,HAP3,STE12,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YHR124W,HAP3,NDT80,0.39,0.0039,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0039
YBL021C,YHR177W,HAP3,ROF1,0.34,0.0034,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0034
YBL021C,YHR178W,HAP3,STB5,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YHR206W,HAP3,SKN7,0.67,0.0067,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0067
YBL021C,YIL036W,HAP3,CST6,0.28,0.0028,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0028
YBL021C,YIL101C,HAP3,XBP1,0.39,0.0039,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0039
YBL021C,YIL131C,HAP3,FKH1,0.33,0.0033,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0033
YBL021C,YIR018W,HAP3,YAP5,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YIR023W,HAP3,DAL81,0.09,0.0009,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0009
YBL021C,YJL056C,HAP3,ZAP1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YJL089W,HAP3,SIP4,0.53,0.0053,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0053
YBL021C,YJL103C,HAP3,GSM1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YJL110C,HAP3,GZF3,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YJR060W,HAP3,CBF1,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YJR094C,HAP3,IME1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YKL015W,HAP3,PUT3,0.36,0.0036,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0036
YBL021C,YKL032C,HAP3,IXR1,0.46,0.0046,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0046
YBL021C,YKL038W,HAP3,RGT1,0.08,0.0008,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0008
YBL021C,YKL062W,HAP3,MSN4,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YKL109W,HAP3,HAP4,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YKL112W,HAP3,ABF1,0.12,0.0012,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0012
YBL021C,YKL185W,HAP3,ASH1,0.42,0.0042,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0042
YBL021C,YKR034W,HAP3,DAL80,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YKR099W,HAP3,BAS1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YLR014C,HAP3,PPR1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YLR098C,HAP3,CHA4,0.13,0.0013,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0013
YBL021C,YLR131C,HAP3,ACE2,0.45,0.0045,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0045
YBL021C,YLR176C,HAP3,RFX1,0.11,0.0011,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0011
YBL021C,YLR228C,HAP3,ECM22,0.54,0.0054,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0054
YBL021C,YLR256W,HAP3,HAP1,0.19,0.0019,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0019
YBL021C,YLR266C,HAP3,PDR8,0.36,0.0036,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0036
YBL021C,YLR451W,HAP3,LEU3,0.2,0.002,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.002
YBL021C,YML007W,HAP3,YAP1,0.39,0.0039,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0039
YBL021C,YML076C,HAP3,WAR1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YML081W,HAP3,TDA9,0.15,0.0015,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0015
YBL021C,YML099C,HAP3,ARG81,0.1,0.001,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.001
YBL021C,YMR019W,HAP3,STB4,0.09,0.0009,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0009
YBL021C,YMR021C,HAP3,MAC1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YMR037C,HAP3,MSN2,0.24,0.0024,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0024
YBL021C,YMR042W,HAP3,ARG80,0.64,0.0064,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0064
YBL021C,YMR043W,HAP3,MCM1,0.26,0.0026,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0026
YBL021C,YMR070W,HAP3,MOT3,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YMR164C,HAP3,MSS11,0.48,0.0048,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0048
YBL021C,YMR172W,HAP3,HOT1,0.12,0.0012,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0012
YBL021C,YMR280C,HAP3,CAT8,0.39,0.0039,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0039
YBL021C,YNL027W,HAP3,CRZ1,0.13,0.0013,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0013
YBL021C,YNL068C,HAP3,FKH2,0.2,0.002,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.002
YBL021C,YNL103W,HAP3,MET4,0.38,0.0038,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0038
YBL021C,YNL167C,HAP3,SKO1,0.13,0.0013,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0013
YBL021C,YNL199C,HAP3,GCR2,0.6,0.006,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.006
YBL021C,YNL216W,HAP3,RAP1,0.21,0.0021,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0021
YBL021C,YNL314W,HAP3,DAL82,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YOL067C,HAP3,RTG1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YOL108C,HAP3,INO4,0.35,0.0035,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0035
YBL021C,YOR028C,HAP3,CIN5,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YOR113W,HAP3,AZF1,0.2,0.002,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.002
YBL021C,YOR140W,HAP3,SFL1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YOR162C,HAP3,YRR1,0.11,0.0011,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0011
YBL021C,YOR337W,HAP3,TEA1,0.11,0.0011,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0011
YBL021C,YOR344C,HAP3,TYE7,0.71,0.0071,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0071
YBL021C,YOR358W,HAP3,HAP5,0.53,0.0053,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0053
YBL021C,YOR363C,HAP3,PIP2,0.36,0.0036,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0036
YBL021C,YPL038W,HAP3,MET31,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YPL075W,HAP3,GCR1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YPL089C,HAP3,RLM1,0.13,0.0013,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0013
YBL021C,YPL133C,HAP3,RDS2,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YPL202C,HAP3,AFT2,0.36,0.0036,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0036
YBL021C,YPL230W,HAP3,USV1,0.39,0.0039,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0039
YBL021C,YPL248C,HAP3,GAL4,0.1,0.001,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.001
YBL021C,YPR008W,HAP3,HAA1,0.12,0.0012,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0012
YBL021C,YPR065W,HAP3,ROX1,0.0,0.0,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.0
YBL021C,YPR199C,HAP3,ARR1,0.7,0.007,144,YBL021C_cluster,YBL021C_cluster,YBL021C_cluster,0.007
YBL103C,YBR049C,RTG3,REB1,0.89,0.0089,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0089
YBL103C,YBR066C,RTG3,NRG2,0.14,0.0014,220,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0014
YBL103C,YBR083W,RTG3,TEC1,0.42,0.0042,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0042
YBL103C,YBR182C,RTG3,SMP1,0.77,0.0077,452,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0077
YBL103C,YBR239C,RTG3,ERT1,0.1,0.001,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.001
YBL103C,YCL055W,RTG3,KAR4,0.0,0.0,335,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0
YBL103C,YCR065W,RTG3,HCM1,0.68,0.0068,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0068
YBL103C,YCR106W,RTG3,RDS1,0.31,0.0031,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0031
YBL103C,YDL020C,RTG3,RPN4,0.4,0.004,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.004
YBL103C,YDL056W,RTG3,MBP1,0.7,0.007,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.007
YBL103C,YDL106C,RTG3,PHO2,0.49,0.0049,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0049
YBL103C,YDL170W,RTG3,UGA3,0.3,0.003,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.003
YBL103C,YDR034C,RTG3,LYS14,0.24,0.0024,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0024
YBL103C,YDR043C,RTG3,NRG1,0.14,0.0014,231,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0014
YBL103C,YDR096W,RTG3,GIS1,0.82,0.0082,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0082
YBL103C,YDR123C,RTG3,INO2,0.26,0.0026,304,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0026
YBL103C,YDR146C,RTG3,SWI5,0.94,0.0094,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0094
YBL103C,YDR207C,RTG3,UME6,0.79,0.0079,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0079
YBL103C,YDR213W,RTG3,UPC2,0.59,0.0059,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0059
YBL103C,YDR216W,RTG3,ADR1,0.51,0.0051,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0051
YBL103C,YDR253C,RTG3,MET32,0.3,0.003,191,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.003
YBL103C,YDR310C,RTG3,SUM1,0.66,0.0066,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0066
YBL103C,YDR423C,RTG3,CAD1,0.11,0.0011,409,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0011
YBL103C,YDR463W,RTG3,STP1,0.41,0.0041,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0041
YBL103C,YEL009C,RTG3,GCN4,0.0,0.0,281,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0
YBL103C,YER028C,RTG3,MIG3,0.7,0.007,394,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.007
YBL103C,YER040W,RTG3,GLN3,1.12,0.0112,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0112
YBL103C,YER045C,RTG3,ACA1,0.32,0.0032,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0032
YBL103C,YER068W,RTG3,MOT2,0.57,0.0057,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0057
YBL103C,YER111C,RTG3,SWI4,0.53,0.0053,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0053
YBL103C,YER130C,RTG3,COM2,0.55,0.0055,443,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0055
YBL103C,YER169W,RTG3,RPH1,0.16,0.0016,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0016
YBL103C,YFL021W,RTG3,GAT1,0.94,0.0094,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0094
YBL103C,YFL031W,RTG3,HAC1,0.57,0.0057,238,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0057
YBL103C,YFL052W,RTG3,ZNF1,0.32,0.0032,465,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0032
YBL103C,YFR034C,RTG3,PHO4,0.13,0.0013,312,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0013
YBL103C,YGL013C,RTG3,PDR1,0.39,0.0039,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0039
YBL103C,YGL035C,RTG3,MIG1,0.73,0.0073,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0073
YBL103C,YGL071W,RTG3,AFT1,0.61,0.0061,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0061
YBL103C,YGL073W,RTG3,HSF1,0.47,0.0047,486,YBL103C_cluster,YBL103C_cluster,YBL103C_cluster,0.0047
